graph,n,m,degree,frequency
exact101.gr,200,6731,67,5
exact101.gr,200,6731,68,3
exact101.gr,200,6731,69,2
exact101.gr,200,6731,70,1
exact101.gr,200,6731,71,2
exact101.gr,200,6731,72,4
exact101.gr,200,6731,73,2
exact101.gr,200,6731,74,1
exact101.gr,200,6731,75,3
exact101.gr,200,6731,76,3
exact101.gr,200,6731,77,4
exact101.gr,200,6731,78,2
exact101.gr,200,6731,79,3
exact101.gr,200,6731,80,4
exact101.gr,200,6731,81,1
exact101.gr,200,6731,82,5
exact101.gr,200,6731,83,5
exact101.gr,200,6731,84,3
exact101.gr,200,6731,85,1
exact101.gr,200,6731,89,5
exact101.gr,200,6731,90,1
exact101.gr,200,6731,91,3
exact101.gr,200,6731,92,2
exact101.gr,200,6731,93,3
exact101.gr,200,6731,94,4
exact101.gr,200,6731,96,2
exact101.gr,200,6731,97,1
exact101.gr,200,6731,98,1
exact101.gr,200,6731,99,2
exact101.gr,200,6731,100,1
exact101.gr,200,6731,101,1
exact101.gr,200,6731,102,2
exact101.gr,200,6731,105,1
exact101.gr,200,6731,106,2
exact101.gr,200,6731,107,3
exact101.gr,200,6731,108,1
exact101.gr,200,6731,110,1
exact101.gr,200,6731,113,1
exact101.gr,200,6731,117,1
exact101.gr,200,6731,118,1
exact101.gr,200,6731,120,1
exact101.gr,200,6731,122,1
exact103.gr,200,7081,19,1
exact103.gr,200,7081,26,1
exact103.gr,200,7081,28,1
exact103.gr,200,7081,31,1
exact103.gr,200,7081,32,1
exact103.gr,200,7081,35,2
exact103.gr,200,7081,37,1
exact103.gr,200,7081,38,1
exact103.gr,200,7081,39,2
exact103.gr,200,7081,42,3
exact103.gr,200,7081,43,1
exact103.gr,200,7081,44,3
exact103.gr,200,7081,45,2
exact103.gr,200,7081,47,3
exact103.gr,200,7081,48,3
exact103.gr,200,7081,49,2
exact103.gr,200,7081,50,5
exact103.gr,200,7081,51,3
exact103.gr,200,7081,52,4
exact103.gr,200,7081,53,1
exact103.gr,200,7081,54,4
exact103.gr,200,7081,55,2
exact103.gr,200,7081,56,4
exact103.gr,200,7081,57,3
exact103.gr,200,7081,58,3
exact103.gr,200,7081,59,8
exact103.gr,200,7081,60,4
exact103.gr,200,7081,61,1
exact103.gr,200,7081,62,4
exact103.gr,200,7081,63,5
exact103.gr,200,7081,64,1
exact103.gr,200,7081,65,5
exact103.gr,200,7081,66,4
exact103.gr,200,7081,67,4
exact103.gr,200,7081,69,2
exact103.gr,200,7081,70,5
exact103.gr,200,7081,71,3
exact103.gr,200,7081,72,1
exact103.gr,200,7081,73,2
exact103.gr,200,7081,74,2
exact103.gr,200,7081,75,5
exact103.gr,200,7081,76,7
exact103.gr,200,7081,77,8
exact103.gr,200,7081,78,2
exact103.gr,200,7081,79,6
exact103.gr,200,7081,80,2
exact103.gr,200,7081,81,1
exact103.gr,200,7081,82,4
exact103.gr,200,7081,83,3
exact103.gr,200,7081,84,4
exact103.gr,200,7081,85,1
exact103.gr,200,7081,86,5
exact103.gr,200,7081,87,2
exact103.gr,200,7081,88,3
exact103.gr,200,7081,89,2
exact103.gr,200,7081,90,2
exact103.gr,200,7081,91,2
exact103.gr,200,7081,92,2
exact103.gr,200,7081,93,4
exact103.gr,200,7081,94,2
exact103.gr,200,7081,95,3
exact103.gr,200,7081,96,1
exact103.gr,200,7081,98,2
exact103.gr,200,7081,99,2
exact103.gr,200,7081,100,2
exact103.gr,200,7081,101,2
exact103.gr,200,7081,102,1
exact103.gr,200,7081,103,2
exact103.gr,200,7081,105,2
exact103.gr,200,7081,108,1
exact103.gr,200,7081,109,2
exact103.gr,200,7081,110,1
exact103.gr,200,7081,112,1
exact103.gr,200,7081,118,1
exact103.gr,200,7081,120,1
exact103.gr,200,7081,121,1
exact105.gr,200,12309,66,1
exact105.gr,200,12309,69,1
exact105.gr,200,12309,75,1
exact105.gr,200,12309,78,1
exact105.gr,200,12309,79,1
exact105.gr,200,12309,83,1
exact105.gr,200,12309,85,1
exact105.gr,200,12309,86,1
exact105.gr,200,12309,87,3
exact105.gr,200,12309,89,1
exact105.gr,200,12309,90,3
exact105.gr,200,12309,91,1
exact105.gr,200,12309,92,2
exact105.gr,200,12309,93,1
exact105.gr,200,12309,94,1
exact105.gr,200,12309,95,1
exact105.gr,200,12309,96,4
exact105.gr,200,12309,97,1
exact105.gr,200,12309,98,1
exact105.gr,200,12309,99,1
exact105.gr,200,12309,101,2
exact105.gr,200,12309,102,1
exact105.gr,200,12309,103,3
exact105.gr,200,12309,104,4
exact105.gr,200,12309,105,3
exact105.gr,200,12309,106,3
exact105.gr,200,12309,107,4
exact105.gr,200,12309,108,5
exact105.gr,200,12309,109,5
exact105.gr,200,12309,110,3
exact105.gr,200,12309,111,2
exact105.gr,200,12309,112,5
exact105.gr,200,12309,113,7
exact105.gr,200,12309,114,2
exact105.gr,200,12309,115,6
exact105.gr,200,12309,116,3
exact105.gr,200,12309,117,2
exact105.gr,200,12309,118,5
exact105.gr,200,12309,119,2
exact105.gr,200,12309,120,4
exact105.gr,200,12309,121,2
exact105.gr,200,12309,122,1
exact105.gr,200,12309,123,5
exact105.gr,200,12309,124,3
exact105.gr,200,12309,125,4
exact105.gr,200,12309,126,6
exact105.gr,200,12309,127,1
exact105.gr,200,12309,130,1
exact105.gr,200,12309,131,4
exact105.gr,200,12309,132,2
exact105.gr,200,12309,133,2
exact105.gr,200,12309,134,7
exact105.gr,200,12309,136,5
exact105.gr,200,12309,137,3
exact105.gr,200,12309,138,4
exact105.gr,200,12309,139,2
exact105.gr,200,12309,140,3
exact105.gr,200,12309,141,2
exact105.gr,200,12309,142,3
exact105.gr,200,12309,143,2
exact105.gr,200,12309,144,1
exact105.gr,200,12309,145,5
exact105.gr,200,12309,146,1
exact105.gr,200,12309,147,2
exact105.gr,200,12309,148,3
exact105.gr,200,12309,149,1
exact105.gr,200,12309,150,2
exact105.gr,200,12309,152,4
exact105.gr,200,12309,153,2
exact105.gr,200,12309,155,1
exact105.gr,200,12309,156,1
exact105.gr,200,12309,159,1
exact105.gr,200,12309,160,1
exact105.gr,200,12309,161,1
exact105.gr,200,12309,162,2
exact105.gr,200,12309,163,3
exact105.gr,200,12309,165,2
exact105.gr,200,12309,167,1
exact105.gr,200,12309,168,2
exact105.gr,200,12309,170,1
exact105.gr,200,12309,171,2
exact107.gr,204,632,0,40
exact107.gr,204,632,1,24
exact107.gr,204,632,2,11
exact107.gr,204,632,3,11
exact107.gr,204,632,4,14
exact107.gr,204,632,5,18
exact107.gr,204,632,6,7
exact107.gr,204,632,7,9
exact107.gr,204,632,8,8
exact107.gr,204,632,9,8
exact107.gr,204,632,10,10
exact107.gr,204,632,11,15
exact107.gr,204,632,12,7
exact107.gr,204,632,13,4
exact107.gr,204,632,14,2
exact107.gr,204,632,15,1
exact107.gr,204,632,16,4
exact107.gr,204,632,17,2
exact107.gr,204,632,18,1
exact107.gr,204,632,19,2
exact107.gr,204,632,20,1
exact107.gr,204,632,22,3
exact107.gr,204,632,31,1
exact107.gr,204,632,83,1
exact109.gr,204,6212,0,7
exact109.gr,204,6212,1,4
exact109.gr,204,6212,2,2
exact109.gr,204,6212,3,7
exact109.gr,204,6212,4,2
exact109.gr,204,6212,6,2
exact109.gr,204,6212,7,1
exact109.gr,204,6212,8,2
exact109.gr,204,6212,10,2
exact109.gr,204,6212,11,14
exact109.gr,204,6212,12,4
exact109.gr,204,6212,13,3
exact109.gr,204,6212,14,4
exact109.gr,204,6212,15,2
exact109.gr,204,6212,16,4
exact109.gr,204,6212,17,2
exact109.gr,204,6212,18,1
exact109.gr,204,6212,19,1
exact109.gr,204,6212,20,2
exact109.gr,204,6212,21,1
exact109.gr,204,6212,22,1
exact109.gr,204,6212,24,1
exact109.gr,204,6212,25,2
exact109.gr,204,6212,26,1
exact109.gr,204,6212,31,2
exact109.gr,204,6212,32,1
exact109.gr,204,6212,34,1
exact109.gr,204,6212,36,3
exact109.gr,204,6212,37,1
exact109.gr,204,6212,39,1
exact109.gr,204,6212,41,1
exact109.gr,204,6212,43,1
exact109.gr,204,6212,45,2
exact109.gr,204,6212,47,2
exact109.gr,204,6212,49,2
exact109.gr,204,6212,50,1
exact109.gr,204,6212,56,1
exact109.gr,204,6212,58,2
exact109.gr,204,6212,59,2
exact109.gr,204,6212,60,1
exact109.gr,204,6212,62,1
exact109.gr,204,6212,63,1
exact109.gr,204,6212,65,2
exact109.gr,204,6212,66,4
exact109.gr,204,6212,68,1
exact109.gr,204,6212,69,3
exact109.gr,204,6212,70,2
exact109.gr,204,6212,71,1
exact109.gr,204,6212,73,1
exact109.gr,204,6212,75,2
exact109.gr,204,6212,77,1
exact109.gr,204,6212,80,1
exact109.gr,204,6212,81,1
exact109.gr,204,6212,82,1
exact109.gr,204,6212,83,2
exact109.gr,204,6212,84,4
exact109.gr,204,6212,85,3
exact109.gr,204,6212,86,1
exact109.gr,204,6212,87,3
exact109.gr,204,6212,88,2
exact109.gr,204,6212,90,1
exact109.gr,204,6212,92,3
exact109.gr,204,6212,93,4
exact109.gr,204,6212,94,1
exact109.gr,204,6212,95,2
exact109.gr,204,6212,96,2
exact109.gr,204,6212,98,2
exact109.gr,204,6212,99,1
exact109.gr,204,6212,100,2
exact109.gr,204,6212,101,1
exact109.gr,204,6212,102,1
exact109.gr,204,6212,103,3
exact109.gr,204,6212,104,2
exact109.gr,204,6212,105,3
exact109.gr,204,6212,106,3
exact109.gr,204,6212,107,2
exact109.gr,204,6212,108,1
exact109.gr,204,6212,109,3
exact109.gr,204,6212,110,2
exact109.gr,204,6212,111,1
exact109.gr,204,6212,112,5
exact109.gr,204,6212,113,3
exact109.gr,204,6212,114,3
exact109.gr,204,6212,115,2
exact109.gr,204,6212,118,2
exact109.gr,204,6212,119,2
exact109.gr,204,6212,120,1
exact109.gr,204,6212,121,2
exact109.gr,204,6212,122,3
exact109.gr,204,6212,124,2
exact109.gr,204,6212,126,1
exact109.gr,204,6212,127,1
exact109.gr,204,6212,129,1
exact109.gr,204,6212,136,1
exact109.gr,204,6212,139,1
exact109.gr,204,6212,161,1
exact111.gr,204,12271,0,1
exact111.gr,204,12271,3,5
exact111.gr,204,12271,4,3
exact111.gr,204,12271,6,1
exact111.gr,204,12271,11,8
exact111.gr,204,12271,12,2
exact111.gr,204,12271,13,1
exact111.gr,204,12271,14,1
exact111.gr,204,12271,18,1
exact111.gr,204,12271,19,2
exact111.gr,204,12271,23,2
exact111.gr,204,12271,24,1
exact111.gr,204,12271,37,1
exact111.gr,204,12271,42,1
exact111.gr,204,12271,43,2
exact111.gr,204,12271,45,1
exact111.gr,204,12271,46,1
exact111.gr,204,12271,50,1
exact111.gr,204,12271,51,1
exact111.gr,204,12271,53,1
exact111.gr,204,12271,57,1
exact111.gr,204,12271,60,1
exact111.gr,204,12271,67,1
exact111.gr,204,12271,68,1
exact111.gr,204,12271,70,1
exact111.gr,204,12271,73,1
exact111.gr,204,12271,74,2
exact111.gr,204,12271,76,1
exact111.gr,204,12271,79,1
exact111.gr,204,12271,80,1
exact111.gr,204,12271,81,1
exact111.gr,204,12271,84,1
exact111.gr,204,12271,87,2
exact111.gr,204,12271,89,1
exact111.gr,204,12271,90,1
exact111.gr,204,12271,92,1
exact111.gr,204,12271,95,3
exact111.gr,204,12271,96,1
exact111.gr,204,12271,97,1
exact111.gr,204,12271,104,1
exact111.gr,204,12271,105,1
exact111.gr,204,12271,110,1
exact111.gr,204,12271,115,1
exact111.gr,204,12271,116,1
exact111.gr,204,12271,117,1
exact111.gr,204,12271,121,2
exact111.gr,204,12271,124,1
exact111.gr,204,12271,125,3
exact111.gr,204,12271,128,1
exact111.gr,204,12271,131,2
exact111.gr,204,12271,132,1
exact111.gr,204,12271,138,3
exact111.gr,204,12271,139,1
exact111.gr,204,12271,140,5
exact111.gr,204,12271,141,1
exact111.gr,204,12271,142,3
exact111.gr,204,12271,143,2
exact111.gr,204,12271,144,4
exact111.gr,204,12271,145,1
exact111.gr,204,12271,146,3
exact111.gr,204,12271,147,2
exact111.gr,204,12271,148,2
exact111.gr,204,12271,149,6
exact111.gr,204,12271,150,6
exact111.gr,204,12271,151,1
exact111.gr,204,12271,152,7
exact111.gr,204,12271,153,3
exact111.gr,204,12271,154,3
exact111.gr,204,12271,155,3
exact111.gr,204,12271,156,3
exact111.gr,204,12271,157,6
exact111.gr,204,12271,158,2
exact111.gr,204,12271,159,5
exact111.gr,204,12271,160,5
exact111.gr,204,12271,161,3
exact111.gr,204,12271,162,4
exact111.gr,204,12271,163,7
exact111.gr,204,12271,164,6
exact111.gr,204,12271,165,3
exact111.gr,204,12271,166,6
exact111.gr,204,12271,167,8
exact111.gr,204,12271,168,3
exact111.gr,204,12271,169,5
exact111.gr,204,12271,171,2
exact111.gr,204,12271,172,2
exact111.gr,204,12271,173,1
exact111.gr,204,12271,176,1
exact113.gr,204,19608,52,1
exact113.gr,204,19608,108,1
exact113.gr,204,19608,119,1
exact113.gr,204,19608,124,1
exact113.gr,204,19608,127,1
exact113.gr,204,19608,138,2
exact113.gr,204,19608,140,1
exact113.gr,204,19608,147,1
exact113.gr,204,19608,151,1
exact113.gr,204,19608,159,1
exact113.gr,204,19608,161,1
exact113.gr,204,19608,163,1
exact113.gr,204,19608,169,2
exact113.gr,204,19608,170,1
exact113.gr,204,19608,174,1
exact113.gr,204,19608,176,2
exact113.gr,204,19608,177,1
exact113.gr,204,19608,179,1
exact113.gr,204,19608,180,1
exact113.gr,204,19608,181,1
exact113.gr,204,19608,183,1
exact113.gr,204,19608,186,1
exact113.gr,204,19608,187,3
exact113.gr,204,19608,188,2
exact113.gr,204,19608,189,2
exact113.gr,204,19608,190,7
exact113.gr,204,19608,191,5
exact113.gr,204,19608,192,9
exact113.gr,204,19608,193,3
exact113.gr,204,19608,194,7
exact113.gr,204,19608,195,5
exact113.gr,204,19608,196,16
exact113.gr,204,19608,197,17
exact113.gr,204,19608,198,17
exact113.gr,204,19608,199,14
exact113.gr,204,19608,200,23
exact113.gr,204,19608,201,19
exact113.gr,204,19608,202,17
exact113.gr,204,19608,203,13
exact115.gr,211,1705,0,12
exact115.gr,211,1705,1,28
exact115.gr,211,1705,2,18
exact115.gr,211,1705,3,12
exact115.gr,211,1705,4,3
exact115.gr,211,1705,5,3
exact115.gr,211,1705,6,6
exact115.gr,211,1705,7,12
exact115.gr,211,1705,8,6
exact115.gr,211,1705,9,2
exact115.gr,211,1705,10,5
exact115.gr,211,1705,11,1
exact115.gr,211,1705,12,6
exact115.gr,211,1705,13,2
exact115.gr,211,1705,14,1
exact115.gr,211,1705,15,7
exact115.gr,211,1705,16,2
exact115.gr,211,1705,17,4
exact115.gr,211,1705,18,1
exact115.gr,211,1705,19,1
exact115.gr,211,1705,20,1
exact115.gr,211,1705,21,1
exact115.gr,211,1705,22,2
exact115.gr,211,1705,23,1
exact115.gr,211,1705,24,1
exact115.gr,211,1705,25,1
exact115.gr,211,1705,26,5
exact115.gr,211,1705,27,1
exact115.gr,211,1705,29,2
exact115.gr,211,1705,31,2
exact115.gr,211,1705,32,4
exact115.gr,211,1705,33,4
exact115.gr,211,1705,34,5
exact115.gr,211,1705,35,7
exact115.gr,211,1705,36,20
exact115.gr,211,1705,37,9
exact115.gr,211,1705,38,4
exact115.gr,211,1705,39,3
exact115.gr,211,1705,40,2
exact115.gr,211,1705,42,1
exact115.gr,211,1705,43,3
exact117.gr,211,6633,0,1
exact117.gr,211,6633,1,5
exact117.gr,211,6633,2,1
exact117.gr,211,6633,3,2
exact117.gr,211,6633,5,2
exact117.gr,211,6633,6,1
exact117.gr,211,6633,7,5
exact117.gr,211,6633,11,1
exact117.gr,211,6633,12,2
exact117.gr,211,6633,14,2
exact117.gr,211,6633,15,6
exact117.gr,211,6633,16,2
exact117.gr,211,6633,18,2
exact117.gr,211,6633,19,1
exact117.gr,211,6633,21,2
exact117.gr,211,6633,23,1
exact117.gr,211,6633,25,1
exact117.gr,211,6633,26,1
exact117.gr,211,6633,28,1
exact117.gr,211,6633,29,1
exact117.gr,211,6633,30,1
exact117.gr,211,6633,31,2
exact117.gr,211,6633,32,3
exact117.gr,211,6633,33,1
exact117.gr,211,6633,34,3
exact117.gr,211,6633,36,5
exact117.gr,211,6633,37,3
exact117.gr,211,6633,39,3
exact117.gr,211,6633,40,5
exact117.gr,211,6633,41,3
exact117.gr,211,6633,42,1
exact117.gr,211,6633,43,2
exact117.gr,211,6633,44,2
exact117.gr,211,6633,45,2
exact117.gr,211,6633,46,1
exact117.gr,211,6633,48,2
exact117.gr,211,6633,49,2
exact117.gr,211,6633,50,2
exact117.gr,211,6633,51,1
exact117.gr,211,6633,52,2
exact117.gr,211,6633,54,4
exact117.gr,211,6633,55,1
exact117.gr,211,6633,56,4
exact117.gr,211,6633,58,2
exact117.gr,211,6633,59,1
exact117.gr,211,6633,61,4
exact117.gr,211,6633,62,1
exact117.gr,211,6633,63,2
exact117.gr,211,6633,64,2
exact117.gr,211,6633,65,1
exact117.gr,211,6633,68,1
exact117.gr,211,6633,69,3
exact117.gr,211,6633,70,2
exact117.gr,211,6633,71,5
exact117.gr,211,6633,72,3
exact117.gr,211,6633,73,2
exact117.gr,211,6633,74,1
exact117.gr,211,6633,75,3
exact117.gr,211,6633,76,2
exact117.gr,211,6633,77,3
exact117.gr,211,6633,78,4
exact117.gr,211,6633,80,2
exact117.gr,211,6633,81,5
exact117.gr,211,6633,82,1
exact117.gr,211,6633,84,6
exact117.gr,211,6633,86,4
exact117.gr,211,6633,87,2
exact117.gr,211,6633,88,6
exact117.gr,211,6633,89,1
exact117.gr,211,6633,90,2
exact117.gr,211,6633,92,2
exact117.gr,211,6633,93,1
exact117.gr,211,6633,96,3
exact117.gr,211,6633,97,6
exact117.gr,211,6633,98,1
exact117.gr,211,6633,99,3
exact117.gr,211,6633,100,2
exact117.gr,211,6633,102,1
exact117.gr,211,6633,103,2
exact117.gr,211,6633,104,1
exact117.gr,211,6633,105,1
exact117.gr,211,6633,108,1
exact117.gr,211,6633,110,1
exact117.gr,211,6633,112,1
exact117.gr,211,6633,113,1
exact117.gr,211,6633,114,1
exact117.gr,211,6633,115,1
exact117.gr,211,6633,116,1
exact117.gr,211,6633,120,1
exact117.gr,211,6633,122,1
exact117.gr,211,6633,125,1
exact117.gr,211,6633,127,2
exact117.gr,211,6633,128,1
exact117.gr,211,6633,129,1
exact117.gr,211,6633,130,1
exact117.gr,211,6633,131,1
exact117.gr,211,6633,132,1
exact117.gr,211,6633,133,1
exact117.gr,211,6633,145,1
exact117.gr,211,6633,146,1
exact117.gr,211,6633,147,1
exact117.gr,211,6633,158,1
exact119.gr,213,1826,0,55
exact119.gr,213,1826,1,26
exact119.gr,213,1826,2,10
exact119.gr,213,1826,3,11
exact119.gr,213,1826,4,8
exact119.gr,213,1826,5,2
exact119.gr,213,1826,9,1
exact119.gr,213,1826,12,1
exact119.gr,213,1826,14,1
exact119.gr,213,1826,15,1
exact119.gr,213,1826,18,19
exact119.gr,213,1826,20,1
exact119.gr,213,1826,21,1
exact119.gr,213,1826,22,2
exact119.gr,213,1826,23,3
exact119.gr,213,1826,24,5
exact119.gr,213,1826,25,2
exact119.gr,213,1826,26,10
exact119.gr,213,1826,27,1
exact119.gr,213,1826,28,2
exact119.gr,213,1826,36,4
exact119.gr,213,1826,40,1
exact119.gr,213,1826,42,1
exact119.gr,213,1826,44,3
exact119.gr,213,1826,45,3
exact119.gr,213,1826,46,4
exact119.gr,213,1826,48,4
exact119.gr,213,1826,49,5
exact119.gr,213,1826,50,6
exact119.gr,213,1826,51,2
exact119.gr,213,1826,52,10
exact119.gr,213,1826,53,1
exact119.gr,213,1826,54,2
exact119.gr,213,1826,55,5
exact121.gr,213,6773,18,1
exact121.gr,213,6773,20,21
exact121.gr,213,6773,21,1
exact121.gr,213,6773,43,1
exact121.gr,213,6773,44,1
exact121.gr,213,6773,46,1
exact121.gr,213,6773,49,1
exact121.gr,213,6773,50,3
exact121.gr,213,6773,51,2
exact121.gr,213,6773,55,12
exact121.gr,213,6773,56,3
exact121.gr,213,6773,57,5
exact121.gr,213,6773,58,9
exact121.gr,213,6773,59,11
exact121.gr,213,6773,60,15
exact121.gr,213,6773,61,8
exact121.gr,213,6773,62,7
exact121.gr,213,6773,63,7
exact121.gr,213,6773,64,9
exact121.gr,213,6773,65,5
exact121.gr,213,6773,69,3
exact121.gr,213,6773,70,1
exact121.gr,213,6773,71,1
exact121.gr,213,6773,73,2
exact121.gr,213,6773,74,8
exact121.gr,213,6773,75,3
exact121.gr,213,6773,76,21
exact121.gr,213,6773,77,16
exact121.gr,213,6773,78,13
exact121.gr,213,6773,79,3
exact121.gr,213,6773,80,7
exact121.gr,213,6773,81,1
exact121.gr,213,6773,85,2
exact121.gr,213,6773,86,1
exact121.gr,213,6773,95,2
exact121.gr,213,6773,103,1
exact121.gr,213,6773,104,1
exact121.gr,213,6773,110,1
exact121.gr,213,6773,129,1
exact121.gr,213,6773,141,2
exact123.gr,215,2070,0,23
exact123.gr,215,2070,1,19
exact123.gr,215,2070,2,6
exact123.gr,215,2070,3,6
exact123.gr,215,2070,4,3
exact123.gr,215,2070,5,6
exact123.gr,215,2070,7,12
exact123.gr,215,2070,8,3
exact123.gr,215,2070,9,4
exact123.gr,215,2070,10,6
exact123.gr,215,2070,11,3
exact123.gr,215,2070,12,2
exact123.gr,215,2070,13,2
exact123.gr,215,2070,14,7
exact123.gr,215,2070,15,5
exact123.gr,215,2070,16,5
exact123.gr,215,2070,17,2
exact123.gr,215,2070,18,1
exact123.gr,215,2070,19,3
exact123.gr,215,2070,20,7
exact123.gr,215,2070,21,3
exact123.gr,215,2070,22,1
exact123.gr,215,2070,23,9
exact123.gr,215,2070,25,1
exact123.gr,215,2070,27,1
exact123.gr,215,2070,28,1
exact123.gr,215,2070,29,1
exact123.gr,215,2070,30,3
exact123.gr,215,2070,31,2
exact123.gr,215,2070,32,5
exact123.gr,215,2070,33,2
exact123.gr,215,2070,34,3
exact123.gr,215,2070,35,5
exact123.gr,215,2070,36,1
exact123.gr,215,2070,37,12
exact123.gr,215,2070,38,4
exact123.gr,215,2070,39,5
exact123.gr,215,2070,40,6
exact123.gr,215,2070,41,1
exact123.gr,215,2070,42,1
exact123.gr,215,2070,43,3
exact123.gr,215,2070,44,2
exact123.gr,215,2070,45,7
exact123.gr,215,2070,46,4
exact123.gr,215,2070,47,2
exact123.gr,215,2070,48,4
exact123.gr,215,2070,52,1
exact125.gr,215,6896,6,2
exact125.gr,215,6896,10,4
exact125.gr,215,6896,11,1
exact125.gr,215,6896,12,2
exact125.gr,215,6896,13,3
exact125.gr,215,6896,14,1
exact125.gr,215,6896,15,1
exact125.gr,215,6896,16,1
exact125.gr,215,6896,17,3
exact125.gr,215,6896,18,4
exact125.gr,215,6896,19,3
exact125.gr,215,6896,20,1
exact125.gr,215,6896,22,2
exact125.gr,215,6896,24,4
exact125.gr,215,6896,25,1
exact125.gr,215,6896,27,2
exact125.gr,215,6896,28,3
exact125.gr,215,6896,29,2
exact125.gr,215,6896,30,2
exact125.gr,215,6896,33,1
exact125.gr,215,6896,34,2
exact125.gr,215,6896,35,1
exact125.gr,215,6896,36,2
exact125.gr,215,6896,37,1
exact125.gr,215,6896,38,1
exact125.gr,215,6896,40,1
exact125.gr,215,6896,45,3
exact125.gr,215,6896,46,3
exact125.gr,215,6896,47,2
exact125.gr,215,6896,48,3
exact125.gr,215,6896,49,4
exact125.gr,215,6896,50,5
exact125.gr,215,6896,51,3
exact125.gr,215,6896,52,32
exact125.gr,215,6896,53,3
exact125.gr,215,6896,54,1
exact125.gr,215,6896,56,1
exact125.gr,215,6896,58,1
exact125.gr,215,6896,59,1
exact125.gr,215,6896,61,1
exact125.gr,215,6896,62,1
exact125.gr,215,6896,63,3
exact125.gr,215,6896,64,1
exact125.gr,215,6896,66,1
exact125.gr,215,6896,67,1
exact125.gr,215,6896,68,2
exact125.gr,215,6896,70,1
exact125.gr,215,6896,74,1
exact125.gr,215,6896,76,1
exact125.gr,215,6896,79,2
exact125.gr,215,6896,80,2
exact125.gr,215,6896,81,1
exact125.gr,215,6896,82,2
exact125.gr,215,6896,83,4
exact125.gr,215,6896,86,3
exact125.gr,215,6896,87,2
exact125.gr,215,6896,88,3
exact125.gr,215,6896,89,3
exact125.gr,215,6896,90,3
exact125.gr,215,6896,91,5
exact125.gr,215,6896,92,1
exact125.gr,215,6896,93,3
exact125.gr,215,6896,94,2
exact125.gr,215,6896,95,3
exact125.gr,215,6896,96,2
exact125.gr,215,6896,97,1
exact125.gr,215,6896,98,5
exact125.gr,215,6896,99,4
exact125.gr,215,6896,100,2
exact125.gr,215,6896,101,6
exact125.gr,215,6896,102,4
exact125.gr,215,6896,103,3
exact125.gr,215,6896,104,3
exact125.gr,215,6896,105,2
exact125.gr,215,6896,106,4
exact125.gr,215,6896,107,1
exact125.gr,215,6896,108,2
exact125.gr,215,6896,110,1
exact125.gr,215,6896,111,1
exact125.gr,215,6896,112,2
exact125.gr,215,6896,114,2
exact125.gr,215,6896,115,1
exact125.gr,215,6896,116,1
exact125.gr,215,6896,117,1
exact125.gr,215,6896,118,1
exact125.gr,215,6896,119,1
exact127.gr,216,3070,0,27
exact127.gr,216,3070,1,17
exact127.gr,216,3070,2,15
exact127.gr,216,3070,3,9
exact127.gr,216,3070,4,6
exact127.gr,216,3070,5,7
exact127.gr,216,3070,6,6
exact127.gr,216,3070,7,3
exact127.gr,216,3070,8,3
exact127.gr,216,3070,9,3
exact127.gr,216,3070,10,9
exact127.gr,216,3070,12,1
exact127.gr,216,3070,28,1
exact127.gr,216,3070,34,2
exact127.gr,216,3070,35,1
exact127.gr,216,3070,39,1
exact127.gr,216,3070,41,1
exact127.gr,216,3070,43,3
exact127.gr,216,3070,44,2
exact127.gr,216,3070,45,1
exact127.gr,216,3070,46,7
exact127.gr,216,3070,47,10
exact127.gr,216,3070,48,4
exact127.gr,216,3070,49,18
exact127.gr,216,3070,57,3
exact127.gr,216,3070,58,17
exact127.gr,216,3070,59,39
exact129.gr,216,6964,1,1
exact129.gr,216,6964,2,2
exact129.gr,216,6964,5,5
exact129.gr,216,6964,6,10
exact129.gr,216,6964,7,4
exact129.gr,216,6964,8,1
exact129.gr,216,6964,10,4
exact129.gr,216,6964,11,6
exact129.gr,216,6964,12,1
exact129.gr,216,6964,13,1
exact129.gr,216,6964,16,2
exact129.gr,216,6964,17,1
exact129.gr,216,6964,18,3
exact129.gr,216,6964,20,3
exact129.gr,216,6964,21,1
exact129.gr,216,6964,22,1
exact129.gr,216,6964,25,1
exact129.gr,216,6964,33,1
exact129.gr,216,6964,35,1
exact129.gr,216,6964,36,5
exact129.gr,216,6964,37,2
exact129.gr,216,6964,38,16
exact129.gr,216,6964,39,7
exact129.gr,216,6964,40,2
exact129.gr,216,6964,41,3
exact129.gr,216,6964,48,1
exact129.gr,216,6964,50,1
exact129.gr,216,6964,52,5
exact129.gr,216,6964,56,2
exact129.gr,216,6964,57,1
exact129.gr,216,6964,59,1
exact129.gr,216,6964,60,3
exact129.gr,216,6964,61,1
exact129.gr,216,6964,64,1
exact129.gr,216,6964,65,1
exact129.gr,216,6964,66,1
exact129.gr,216,6964,67,1
exact129.gr,216,6964,68,3
exact129.gr,216,6964,69,2
exact129.gr,216,6964,70,4
exact129.gr,216,6964,71,2
exact129.gr,216,6964,72,1
exact129.gr,216,6964,73,2
exact129.gr,216,6964,74,5
exact129.gr,216,6964,75,1
exact129.gr,216,6964,77,1
exact129.gr,216,6964,78,3
exact129.gr,216,6964,79,4
exact129.gr,216,6964,80,1
exact129.gr,216,6964,83,1
exact129.gr,216,6964,85,1
exact129.gr,216,6964,86,2
exact129.gr,216,6964,88,1
