graph,n,m,degree,frequency
heur145.gr,2936,2065631,1099,1
heur145.gr,2936,2065631,1102,2
heur145.gr,2936,2065631,1103,1
heur145.gr,2936,2065631,1110,4
heur145.gr,2936,2065631,1113,1
heur145.gr,2936,2065631,1118,2
heur145.gr,2936,2065631,1124,1
heur145.gr,2936,2065631,1125,1
heur145.gr,2936,2065631,1127,2
heur145.gr,2936,2065631,1128,1
heur145.gr,2936,2065631,1129,1
heur145.gr,2936,2065631,1130,3
heur145.gr,2936,2065631,1133,2
heur145.gr,2936,2065631,1134,2
heur145.gr,2936,2065631,1135,2
heur145.gr,2936,2065631,1136,4
heur145.gr,2936,2065631,1138,1
heur145.gr,2936,2065631,1139,1
heur145.gr,2936,2065631,1141,1
heur145.gr,2936,2065631,1143,1
heur145.gr,2936,2065631,1144,1
heur145.gr,2936,2065631,1147,3
heur145.gr,2936,2065631,1148,3
heur145.gr,2936,2065631,1149,3
heur145.gr,2936,2065631,1150,1
heur145.gr,2936,2065631,1151,1
heur145.gr,2936,2065631,1152,2
heur145.gr,2936,2065631,1153,1
heur145.gr,2936,2065631,1156,1
heur145.gr,2936,2065631,1157,2
heur145.gr,2936,2065631,1159,1
heur145.gr,2936,2065631,1162,3
heur145.gr,2936,2065631,1164,2
heur145.gr,2936,2065631,1166,1
heur145.gr,2936,2065631,1167,4
heur145.gr,2936,2065631,1169,4
heur145.gr,2936,2065631,1170,2
heur145.gr,2936,2065631,1171,1
heur145.gr,2936,2065631,1172,2
heur145.gr,2936,2065631,1173,2
heur145.gr,2936,2065631,1174,1
heur145.gr,2936,2065631,1176,3
heur145.gr,2936,2065631,1177,3
heur145.gr,2936,2065631,1178,1
heur145.gr,2936,2065631,1179,1
heur145.gr,2936,2065631,1180,2
heur145.gr,2936,2065631,1181,3
heur145.gr,2936,2065631,1182,2
heur145.gr,2936,2065631,1185,1
heur145.gr,2936,2065631,1186,2
heur145.gr,2936,2065631,1187,3
heur145.gr,2936,2065631,1188,3
heur145.gr,2936,2065631,1189,1
heur145.gr,2936,2065631,1191,2
heur145.gr,2936,2065631,1192,1
heur145.gr,2936,2065631,1193,1
heur145.gr,2936,2065631,1194,4
heur145.gr,2936,2065631,1195,1
heur145.gr,2936,2065631,1196,3
heur145.gr,2936,2065631,1197,2
heur145.gr,2936,2065631,1198,1
heur145.gr,2936,2065631,1199,2
heur145.gr,2936,2065631,1200,1
heur145.gr,2936,2065631,1201,3
heur145.gr,2936,2065631,1202,4
heur145.gr,2936,2065631,1203,3
heur145.gr,2936,2065631,1204,1
heur145.gr,2936,2065631,1205,2
heur145.gr,2936,2065631,1206,3
heur145.gr,2936,2065631,1207,6
heur145.gr,2936,2065631,1208,1
heur145.gr,2936,2065631,1209,6
heur145.gr,2936,2065631,1210,1
heur145.gr,2936,2065631,1211,1
heur145.gr,2936,2065631,1213,8
heur145.gr,2936,2065631,1215,6
heur145.gr,2936,2065631,1216,4
heur145.gr,2936,2065631,1217,8
heur145.gr,2936,2065631,1218,2
heur145.gr,2936,2065631,1219,1
heur145.gr,2936,2065631,1221,3
heur145.gr,2936,2065631,1222,1
heur145.gr,2936,2065631,1223,1
heur145.gr,2936,2065631,1224,4
heur145.gr,2936,2065631,1225,5
heur145.gr,2936,2065631,1226,3
heur145.gr,2936,2065631,1227,4
heur145.gr,2936,2065631,1228,4
heur145.gr,2936,2065631,1229,3
heur145.gr,2936,2065631,1231,6
heur145.gr,2936,2065631,1232,2
heur145.gr,2936,2065631,1234,2
heur145.gr,2936,2065631,1235,5
heur145.gr,2936,2065631,1237,3
heur145.gr,2936,2065631,1238,7
heur145.gr,2936,2065631,1239,4
heur145.gr,2936,2065631,1240,5
heur145.gr,2936,2065631,1241,5
heur145.gr,2936,2065631,1242,4
heur145.gr,2936,2065631,1243,4
heur145.gr,2936,2065631,1244,4
heur145.gr,2936,2065631,1245,4
heur145.gr,2936,2065631,1246,5
heur145.gr,2936,2065631,1247,5
heur145.gr,2936,2065631,1248,5
heur145.gr,2936,2065631,1250,4
heur145.gr,2936,2065631,1251,4
heur145.gr,2936,2065631,1252,1
heur145.gr,2936,2065631,1253,5
heur145.gr,2936,2065631,1254,8
heur145.gr,2936,2065631,1255,5
heur145.gr,2936,2065631,1256,4
heur145.gr,2936,2065631,1257,4
heur145.gr,2936,2065631,1258,3
heur145.gr,2936,2065631,1259,6
heur145.gr,2936,2065631,1260,7
heur145.gr,2936,2065631,1261,4
heur145.gr,2936,2065631,1262,2
heur145.gr,2936,2065631,1263,3
heur145.gr,2936,2065631,1264,6
heur145.gr,2936,2065631,1265,6
heur145.gr,2936,2065631,1266,4
heur145.gr,2936,2065631,1267,8
heur145.gr,2936,2065631,1268,2
heur145.gr,2936,2065631,1269,7
heur145.gr,2936,2065631,1270,2
heur145.gr,2936,2065631,1271,6
heur145.gr,2936,2065631,1272,8
heur145.gr,2936,2065631,1273,5
heur145.gr,2936,2065631,1274,2
heur145.gr,2936,2065631,1275,8
heur145.gr,2936,2065631,1276,6
heur145.gr,2936,2065631,1277,8
heur145.gr,2936,2065631,1278,4
heur145.gr,2936,2065631,1279,6
heur145.gr,2936,2065631,1280,8
heur145.gr,2936,2065631,1281,3
heur145.gr,2936,2065631,1282,2
heur145.gr,2936,2065631,1283,7
heur145.gr,2936,2065631,1284,8
heur145.gr,2936,2065631,1285,6
heur145.gr,2936,2065631,1286,17
heur145.gr,2936,2065631,1287,7
heur145.gr,2936,2065631,1288,7
heur145.gr,2936,2065631,1289,6
heur145.gr,2936,2065631,1290,6
heur145.gr,2936,2065631,1291,7
heur145.gr,2936,2065631,1292,9
heur145.gr,2936,2065631,1293,7
heur145.gr,2936,2065631,1294,8
heur145.gr,2936,2065631,1295,3
heur145.gr,2936,2065631,1296,4
heur145.gr,2936,2065631,1297,9
heur145.gr,2936,2065631,1298,9
heur145.gr,2936,2065631,1299,10
heur145.gr,2936,2065631,1300,5
heur145.gr,2936,2065631,1301,9
heur145.gr,2936,2065631,1302,3
heur145.gr,2936,2065631,1303,7
heur145.gr,2936,2065631,1304,6
heur145.gr,2936,2065631,1305,6
heur145.gr,2936,2065631,1306,9
heur145.gr,2936,2065631,1307,7
heur145.gr,2936,2065631,1308,8
heur145.gr,2936,2065631,1309,8
heur145.gr,2936,2065631,1310,11
heur145.gr,2936,2065631,1311,8
heur145.gr,2936,2065631,1312,7
heur145.gr,2936,2065631,1313,8
heur145.gr,2936,2065631,1314,12
heur145.gr,2936,2065631,1315,11
heur145.gr,2936,2065631,1316,6
heur145.gr,2936,2065631,1317,9
heur145.gr,2936,2065631,1318,6
heur145.gr,2936,2065631,1319,11
heur145.gr,2936,2065631,1320,5
heur145.gr,2936,2065631,1321,8
heur145.gr,2936,2065631,1322,12
heur145.gr,2936,2065631,1323,10
heur145.gr,2936,2065631,1324,12
heur145.gr,2936,2065631,1325,6
heur145.gr,2936,2065631,1326,4
heur145.gr,2936,2065631,1327,8
heur145.gr,2936,2065631,1328,15
heur145.gr,2936,2065631,1329,8
heur145.gr,2936,2065631,1330,10
heur145.gr,2936,2065631,1331,9
heur145.gr,2936,2065631,1332,8
heur145.gr,2936,2065631,1333,6
heur145.gr,2936,2065631,1334,11
heur145.gr,2936,2065631,1335,11
heur145.gr,2936,2065631,1336,4
heur145.gr,2936,2065631,1337,6
heur145.gr,2936,2065631,1338,6
heur145.gr,2936,2065631,1339,12
heur145.gr,2936,2065631,1340,8
heur145.gr,2936,2065631,1341,11
heur145.gr,2936,2065631,1342,7
heur145.gr,2936,2065631,1343,17
heur145.gr,2936,2065631,1344,7
heur145.gr,2936,2065631,1345,12
heur145.gr,2936,2065631,1346,9
heur145.gr,2936,2065631,1347,10
heur145.gr,2936,2065631,1348,11
heur145.gr,2936,2065631,1349,12
heur145.gr,2936,2065631,1350,11
heur145.gr,2936,2065631,1351,7
heur145.gr,2936,2065631,1352,13
heur145.gr,2936,2065631,1353,7
heur145.gr,2936,2065631,1354,14
heur145.gr,2936,2065631,1355,6
heur145.gr,2936,2065631,1356,12
heur145.gr,2936,2065631,1357,8
heur145.gr,2936,2065631,1358,10
heur145.gr,2936,2065631,1359,16
heur145.gr,2936,2065631,1360,12
heur145.gr,2936,2065631,1361,6
heur145.gr,2936,2065631,1362,9
heur145.gr,2936,2065631,1363,10
heur145.gr,2936,2065631,1364,8
heur145.gr,2936,2065631,1365,11
heur145.gr,2936,2065631,1366,12
heur145.gr,2936,2065631,1367,13
heur145.gr,2936,2065631,1368,11
heur145.gr,2936,2065631,1369,8
heur145.gr,2936,2065631,1370,8
heur145.gr,2936,2065631,1371,5
heur145.gr,2936,2065631,1372,10
heur145.gr,2936,2065631,1373,12
heur145.gr,2936,2065631,1374,5
heur145.gr,2936,2065631,1375,13
heur145.gr,2936,2065631,1376,3
heur145.gr,2936,2065631,1377,9
heur145.gr,2936,2065631,1378,2
heur145.gr,2936,2065631,1379,10
heur145.gr,2936,2065631,1380,7
heur145.gr,2936,2065631,1381,7
heur145.gr,2936,2065631,1382,7
heur145.gr,2936,2065631,1383,8
heur145.gr,2936,2065631,1384,7
heur145.gr,2936,2065631,1385,3
heur145.gr,2936,2065631,1386,5
heur145.gr,2936,2065631,1387,5
heur145.gr,2936,2065631,1388,4
heur145.gr,2936,2065631,1389,5
heur145.gr,2936,2065631,1390,5
heur145.gr,2936,2065631,1391,7
heur145.gr,2936,2065631,1392,8
heur145.gr,2936,2065631,1393,8
heur145.gr,2936,2065631,1394,3
heur145.gr,2936,2065631,1395,5
heur145.gr,2936,2065631,1396,8
heur145.gr,2936,2065631,1397,7
heur145.gr,2936,2065631,1398,6
heur145.gr,2936,2065631,1399,9
heur145.gr,2936,2065631,1400,7
heur145.gr,2936,2065631,1401,3
heur145.gr,2936,2065631,1402,7
heur145.gr,2936,2065631,1403,9
heur145.gr,2936,2065631,1404,11
heur145.gr,2936,2065631,1405,10
heur145.gr,2936,2065631,1406,7
heur145.gr,2936,2065631,1407,5
heur145.gr,2936,2065631,1408,8
heur145.gr,2936,2065631,1409,14
heur145.gr,2936,2065631,1410,3
heur145.gr,2936,2065631,1411,6
heur145.gr,2936,2065631,1412,5
heur145.gr,2936,2065631,1413,5
heur145.gr,2936,2065631,1414,4
heur145.gr,2936,2065631,1415,6
heur145.gr,2936,2065631,1416,4
heur145.gr,2936,2065631,1417,8
heur145.gr,2936,2065631,1418,3
heur145.gr,2936,2065631,1419,5
heur145.gr,2936,2065631,1420,3
heur145.gr,2936,2065631,1421,4
heur145.gr,2936,2065631,1422,3
heur145.gr,2936,2065631,1423,1
heur145.gr,2936,2065631,1424,8
heur145.gr,2936,2065631,1425,4
heur145.gr,2936,2065631,1426,9
heur145.gr,2936,2065631,1427,1
heur145.gr,2936,2065631,1428,2
heur145.gr,2936,2065631,1429,7
heur145.gr,2936,2065631,1430,5
heur145.gr,2936,2065631,1431,1
heur145.gr,2936,2065631,1432,2
heur145.gr,2936,2065631,1433,3
heur145.gr,2936,2065631,1434,3
heur145.gr,2936,2065631,1435,1
heur145.gr,2936,2065631,1436,1
heur145.gr,2936,2065631,1437,2
heur145.gr,2936,2065631,1439,5
heur145.gr,2936,2065631,1440,3
heur145.gr,2936,2065631,1441,3
heur145.gr,2936,2065631,1442,4
heur145.gr,2936,2065631,1443,3
heur145.gr,2936,2065631,1444,8
heur145.gr,2936,2065631,1445,3
heur145.gr,2936,2065631,1446,4
heur145.gr,2936,2065631,1447,2
heur145.gr,2936,2065631,1448,5
heur145.gr,2936,2065631,1449,5
heur145.gr,2936,2065631,1450,5
heur145.gr,2936,2065631,1451,3
heur145.gr,2936,2065631,1452,5
heur145.gr,2936,2065631,1453,1
heur145.gr,2936,2065631,1454,4
heur145.gr,2936,2065631,1455,5
heur145.gr,2936,2065631,1456,3
heur145.gr,2936,2065631,1457,7
heur145.gr,2936,2065631,1458,6
heur145.gr,2936,2065631,1459,2
heur145.gr,2936,2065631,1460,5
heur145.gr,2936,2065631,1461,6
heur145.gr,2936,2065631,1462,2
heur145.gr,2936,2065631,1463,6
heur145.gr,2936,2065631,1464,4
heur145.gr,2936,2065631,1465,6
heur145.gr,2936,2065631,1466,5
heur145.gr,2936,2065631,1467,3
heur145.gr,2936,2065631,1468,8
heur145.gr,2936,2065631,1469,4
heur145.gr,2936,2065631,1470,5
heur145.gr,2936,2065631,1471,9
heur145.gr,2936,2065631,1472,7
heur145.gr,2936,2065631,1473,1
heur145.gr,2936,2065631,1474,2
heur145.gr,2936,2065631,1475,6
heur145.gr,2936,2065631,1476,9
heur145.gr,2936,2065631,1477,4
heur145.gr,2936,2065631,1478,5
heur145.gr,2936,2065631,1479,8
heur145.gr,2936,2065631,1480,4
heur145.gr,2936,2065631,1481,6
heur145.gr,2936,2065631,1482,5
heur145.gr,2936,2065631,1483,8
heur145.gr,2936,2065631,1484,3
heur145.gr,2936,2065631,1485,7
heur145.gr,2936,2065631,1486,7
heur145.gr,2936,2065631,1487,3
heur145.gr,2936,2065631,1488,6
heur145.gr,2936,2065631,1489,6
heur145.gr,2936,2065631,1490,9
heur145.gr,2936,2065631,1491,7
heur145.gr,2936,2065631,1492,8
heur145.gr,2936,2065631,1493,12
heur145.gr,2936,2065631,1494,4
heur145.gr,2936,2065631,1495,7
heur145.gr,2936,2065631,1496,11
heur145.gr,2936,2065631,1497,9
heur145.gr,2936,2065631,1498,19
heur145.gr,2936,2065631,1499,9
heur145.gr,2936,2065631,1500,6
heur145.gr,2936,2065631,1501,10
heur145.gr,2936,2065631,1502,10
heur145.gr,2936,2065631,1503,9
heur145.gr,2936,2065631,1504,10
heur145.gr,2936,2065631,1505,13
heur145.gr,2936,2065631,1506,5
heur145.gr,2936,2065631,1507,10
heur145.gr,2936,2065631,1508,9
heur145.gr,2936,2065631,1509,1
heur145.gr,2936,2065631,1510,8
heur145.gr,2936,2065631,1511,9
heur145.gr,2936,2065631,1512,9
heur145.gr,2936,2065631,1513,19
heur145.gr,2936,2065631,1514,9
heur145.gr,2936,2065631,1515,10
heur145.gr,2936,2065631,1516,13
heur145.gr,2936,2065631,1517,12
heur145.gr,2936,2065631,1518,9
heur145.gr,2936,2065631,1519,12
heur145.gr,2936,2065631,1520,17
heur145.gr,2936,2065631,1521,10
heur145.gr,2936,2065631,1522,14
heur145.gr,2936,2065631,1523,12
heur145.gr,2936,2065631,1524,4
heur145.gr,2936,2065631,1525,10
heur145.gr,2936,2065631,1526,14
heur145.gr,2936,2065631,1527,16
heur145.gr,2936,2065631,1528,13
heur145.gr,2936,2065631,1529,15
heur145.gr,2936,2065631,1530,15
heur145.gr,2936,2065631,1531,18
heur145.gr,2936,2065631,1532,12
heur145.gr,2936,2065631,1533,13
heur145.gr,2936,2065631,1534,11
heur145.gr,2936,2065631,1535,11
heur145.gr,2936,2065631,1536,14
heur145.gr,2936,2065631,1537,15
heur145.gr,2936,2065631,1538,87
heur145.gr,2936,2065631,1539,15
heur145.gr,2936,2065631,1540,10
heur145.gr,2936,2065631,1541,20
heur145.gr,2936,2065631,1542,11
heur145.gr,2936,2065631,1543,17
heur145.gr,2936,2065631,1544,15
heur145.gr,2936,2065631,1545,10
heur145.gr,2936,2065631,1546,18
heur145.gr,2936,2065631,1547,9
heur145.gr,2936,2065631,1548,5
heur145.gr,2936,2065631,1549,12
heur145.gr,2936,2065631,1550,15
heur145.gr,2936,2065631,1551,8
heur145.gr,2936,2065631,1552,13
heur145.gr,2936,2065631,1553,13
heur145.gr,2936,2065631,1554,11
heur145.gr,2936,2065631,1555,11
heur145.gr,2936,2065631,1556,9
heur145.gr,2936,2065631,1557,11
heur145.gr,2936,2065631,1558,11
heur145.gr,2936,2065631,1559,9
heur145.gr,2936,2065631,1560,6
heur145.gr,2936,2065631,1561,11
heur145.gr,2936,2065631,1562,7
heur145.gr,2936,2065631,1563,10
heur145.gr,2936,2065631,1564,2
heur145.gr,2936,2065631,1565,6
heur145.gr,2936,2065631,1566,9
heur145.gr,2936,2065631,1567,3
heur145.gr,2936,2065631,1568,6
heur145.gr,2936,2065631,1569,8
heur145.gr,2936,2065631,1570,8
heur145.gr,2936,2065631,1571,8
heur145.gr,2936,2065631,1572,5
heur145.gr,2936,2065631,1573,4
heur145.gr,2936,2065631,1574,6
heur145.gr,2936,2065631,1575,3
heur145.gr,2936,2065631,1576,4
heur145.gr,2936,2065631,1577,4
heur145.gr,2936,2065631,1578,1
heur145.gr,2936,2065631,1579,3
heur145.gr,2936,2065631,1580,2
heur145.gr,2936,2065631,1581,4
heur145.gr,2936,2065631,1582,3
heur145.gr,2936,2065631,1583,5
heur145.gr,2936,2065631,1584,2
heur145.gr,2936,2065631,1585,5
heur145.gr,2936,2065631,1586,6
heur145.gr,2936,2065631,1587,1
heur145.gr,2936,2065631,1588,2
heur145.gr,2936,2065631,1589,3
heur145.gr,2936,2065631,1590,4
heur145.gr,2936,2065631,1591,1
heur145.gr,2936,2065631,1592,2
heur145.gr,2936,2065631,1593,1
heur145.gr,2936,2065631,1594,3
heur145.gr,2936,2065631,1595,3
heur145.gr,2936,2065631,1597,6
heur145.gr,2936,2065631,1598,2
heur145.gr,2936,2065631,1599,1
heur145.gr,2936,2065631,1602,2
heur145.gr,2936,2065631,1603,4
heur145.gr,2936,2065631,1605,3
heur145.gr,2936,2065631,1606,2
heur145.gr,2936,2065631,1608,3
heur145.gr,2936,2065631,1609,3
heur145.gr,2936,2065631,1610,4
heur145.gr,2936,2065631,1611,1
heur145.gr,2936,2065631,1612,4
heur145.gr,2936,2065631,1613,1
heur145.gr,2936,2065631,1614,1
heur145.gr,2936,2065631,1615,1
heur145.gr,2936,2065631,1619,1
heur145.gr,2936,2065631,1621,1
heur145.gr,2936,2065631,1624,1
heur145.gr,2936,2065631,1626,1
heur145.gr,2936,2065631,1630,1
heur145.gr,2936,2065631,1660,1
heur147.gr,2936,4160168,2361,1
heur147.gr,2936,4160168,2362,1
heur147.gr,2936,4160168,2372,1
heur147.gr,2936,4160168,2380,1
heur147.gr,2936,4160168,2383,1
heur147.gr,2936,4160168,2389,1
heur147.gr,2936,4160168,2391,1
heur147.gr,2936,4160168,2405,1
heur147.gr,2936,4160168,2414,1
heur147.gr,2936,4160168,2416,1
heur147.gr,2936,4160168,2419,1
heur147.gr,2936,4160168,2430,2
heur147.gr,2936,4160168,2436,1
heur147.gr,2936,4160168,2437,1
heur147.gr,2936,4160168,2445,2
heur147.gr,2936,4160168,2449,1
heur147.gr,2936,4160168,2452,1
heur147.gr,2936,4160168,2453,1
heur147.gr,2936,4160168,2458,1
heur147.gr,2936,4160168,2459,2
heur147.gr,2936,4160168,2465,1
heur147.gr,2936,4160168,2469,2
heur147.gr,2936,4160168,2472,1
heur147.gr,2936,4160168,2474,2
heur147.gr,2936,4160168,2476,1
heur147.gr,2936,4160168,2480,1
heur147.gr,2936,4160168,2482,1
heur147.gr,2936,4160168,2484,72
heur147.gr,2936,4160168,2485,1
heur147.gr,2936,4160168,2487,1
heur147.gr,2936,4160168,2491,3
heur147.gr,2936,4160168,2493,3
heur147.gr,2936,4160168,2494,2
heur147.gr,2936,4160168,2497,1
heur147.gr,2936,4160168,2498,3
heur147.gr,2936,4160168,2500,1
heur147.gr,2936,4160168,2501,4
heur147.gr,2936,4160168,2502,3
heur147.gr,2936,4160168,2503,2
heur147.gr,2936,4160168,2506,2
heur147.gr,2936,4160168,2508,2
heur147.gr,2936,4160168,2510,1
heur147.gr,2936,4160168,2512,2
heur147.gr,2936,4160168,2513,2
heur147.gr,2936,4160168,2515,1
heur147.gr,2936,4160168,2516,1
heur147.gr,2936,4160168,2517,2
heur147.gr,2936,4160168,2520,3
heur147.gr,2936,4160168,2521,3
heur147.gr,2936,4160168,2522,1
heur147.gr,2936,4160168,2523,1
heur147.gr,2936,4160168,2525,4
heur147.gr,2936,4160168,2526,3
heur147.gr,2936,4160168,2527,3
heur147.gr,2936,4160168,2528,3
heur147.gr,2936,4160168,2529,1
heur147.gr,2936,4160168,2530,2
heur147.gr,2936,4160168,2532,2
heur147.gr,2936,4160168,2533,1
heur147.gr,2936,4160168,2534,1
heur147.gr,2936,4160168,2535,1
heur147.gr,2936,4160168,2536,2
heur147.gr,2936,4160168,2537,1
heur147.gr,2936,4160168,2538,1
heur147.gr,2936,4160168,2539,4
heur147.gr,2936,4160168,2540,5
heur147.gr,2936,4160168,2541,3
heur147.gr,2936,4160168,2542,1
heur147.gr,2936,4160168,2543,3
heur147.gr,2936,4160168,2545,3
heur147.gr,2936,4160168,2546,3
heur147.gr,2936,4160168,2549,1
heur147.gr,2936,4160168,2550,1
heur147.gr,2936,4160168,2551,1
heur147.gr,2936,4160168,2552,3
heur147.gr,2936,4160168,2553,3
heur147.gr,2936,4160168,2554,1
heur147.gr,2936,4160168,2555,3
heur147.gr,2936,4160168,2556,1
heur147.gr,2936,4160168,2557,2
heur147.gr,2936,4160168,2558,2
heur147.gr,2936,4160168,2559,3
heur147.gr,2936,4160168,2560,4
heur147.gr,2936,4160168,2561,1
heur147.gr,2936,4160168,2562,1
heur147.gr,2936,4160168,2564,1
heur147.gr,2936,4160168,2565,3
heur147.gr,2936,4160168,2566,1
heur147.gr,2936,4160168,2567,4
heur147.gr,2936,4160168,2568,1
heur147.gr,2936,4160168,2569,2
heur147.gr,2936,4160168,2570,3
heur147.gr,2936,4160168,2572,2
heur147.gr,2936,4160168,2573,1
heur147.gr,2936,4160168,2576,1
heur147.gr,2936,4160168,2577,5
heur147.gr,2936,4160168,2578,2
heur147.gr,2936,4160168,2579,2
heur147.gr,2936,4160168,2580,1
heur147.gr,2936,4160168,2583,2
heur147.gr,2936,4160168,2584,1
heur147.gr,2936,4160168,2585,1
heur147.gr,2936,4160168,2586,1
heur147.gr,2936,4160168,2587,1
heur147.gr,2936,4160168,2588,4
heur147.gr,2936,4160168,2589,3
heur147.gr,2936,4160168,2593,2
heur147.gr,2936,4160168,2594,1
heur147.gr,2936,4160168,2595,3
heur147.gr,2936,4160168,2596,2
heur147.gr,2936,4160168,2597,3
heur147.gr,2936,4160168,2598,1
heur147.gr,2936,4160168,2599,2
heur147.gr,2936,4160168,2600,2
heur147.gr,2936,4160168,2601,2
heur147.gr,2936,4160168,2602,4
heur147.gr,2936,4160168,2603,3
heur147.gr,2936,4160168,2604,2
heur147.gr,2936,4160168,2605,2
heur147.gr,2936,4160168,2606,3
heur147.gr,2936,4160168,2607,2
heur147.gr,2936,4160168,2608,1
heur147.gr,2936,4160168,2610,4
heur147.gr,2936,4160168,2611,2
heur147.gr,2936,4160168,2612,6
heur147.gr,2936,4160168,2614,2
heur147.gr,2936,4160168,2615,1
heur147.gr,2936,4160168,2616,3
heur147.gr,2936,4160168,2617,2
heur147.gr,2936,4160168,2618,1
heur147.gr,2936,4160168,2619,1
heur147.gr,2936,4160168,2620,3
heur147.gr,2936,4160168,2622,4
heur147.gr,2936,4160168,2623,4
heur147.gr,2936,4160168,2624,1
heur147.gr,2936,4160168,2625,3
heur147.gr,2936,4160168,2626,4
heur147.gr,2936,4160168,2627,1
heur147.gr,2936,4160168,2628,2
heur147.gr,2936,4160168,2629,3
heur147.gr,2936,4160168,2631,1
heur147.gr,2936,4160168,2632,2
heur147.gr,2936,4160168,2633,5
heur147.gr,2936,4160168,2634,4
heur147.gr,2936,4160168,2635,4
heur147.gr,2936,4160168,2636,6
heur147.gr,2936,4160168,2637,3
heur147.gr,2936,4160168,2638,1
heur147.gr,2936,4160168,2640,3
heur147.gr,2936,4160168,2641,3
heur147.gr,2936,4160168,2642,2
heur147.gr,2936,4160168,2643,3
heur147.gr,2936,4160168,2644,5
heur147.gr,2936,4160168,2645,3
heur147.gr,2936,4160168,2646,4
heur147.gr,2936,4160168,2647,4
heur147.gr,2936,4160168,2648,1
heur147.gr,2936,4160168,2649,2
heur147.gr,2936,4160168,2650,6
heur147.gr,2936,4160168,2651,3
heur147.gr,2936,4160168,2652,4
heur147.gr,2936,4160168,2653,1
heur147.gr,2936,4160168,2654,5
heur147.gr,2936,4160168,2656,1
heur147.gr,2936,4160168,2657,1
heur147.gr,2936,4160168,2658,4
heur147.gr,2936,4160168,2659,2
heur147.gr,2936,4160168,2660,2
heur147.gr,2936,4160168,2661,2
heur147.gr,2936,4160168,2663,3
heur147.gr,2936,4160168,2664,2
heur147.gr,2936,4160168,2666,3
heur147.gr,2936,4160168,2667,6
heur147.gr,2936,4160168,2668,3
heur147.gr,2936,4160168,2669,1
heur147.gr,2936,4160168,2670,6
heur147.gr,2936,4160168,2671,1
heur147.gr,2936,4160168,2672,3
heur147.gr,2936,4160168,2673,1
heur147.gr,2936,4160168,2674,1
heur147.gr,2936,4160168,2676,3
heur147.gr,2936,4160168,2678,3
heur147.gr,2936,4160168,2679,2
heur147.gr,2936,4160168,2680,2
heur147.gr,2936,4160168,2681,3
heur147.gr,2936,4160168,2682,2
heur147.gr,2936,4160168,2683,4
heur147.gr,2936,4160168,2684,3
heur147.gr,2936,4160168,2685,2
heur147.gr,2936,4160168,2686,4
heur147.gr,2936,4160168,2687,1
heur147.gr,2936,4160168,2688,1
heur147.gr,2936,4160168,2691,5
heur147.gr,2936,4160168,2692,4
heur147.gr,2936,4160168,2693,2
heur147.gr,2936,4160168,2694,2
heur147.gr,2936,4160168,2695,5
heur147.gr,2936,4160168,2696,3
heur147.gr,2936,4160168,2697,5
heur147.gr,2936,4160168,2698,2
heur147.gr,2936,4160168,2699,3
heur147.gr,2936,4160168,2700,1
heur147.gr,2936,4160168,2701,2
heur147.gr,2936,4160168,2702,2
heur147.gr,2936,4160168,2703,4
heur147.gr,2936,4160168,2704,2
heur147.gr,2936,4160168,2705,1
heur147.gr,2936,4160168,2706,2
heur147.gr,2936,4160168,2707,7
heur147.gr,2936,4160168,2708,2
heur147.gr,2936,4160168,2709,3
heur147.gr,2936,4160168,2710,4
heur147.gr,2936,4160168,2711,4
heur147.gr,2936,4160168,2712,7
heur147.gr,2936,4160168,2713,3
heur147.gr,2936,4160168,2715,1
heur147.gr,2936,4160168,2716,4
heur147.gr,2936,4160168,2717,3
heur147.gr,2936,4160168,2718,1
heur147.gr,2936,4160168,2719,3
heur147.gr,2936,4160168,2720,7
heur147.gr,2936,4160168,2721,2
heur147.gr,2936,4160168,2722,4
heur147.gr,2936,4160168,2723,4
heur147.gr,2936,4160168,2724,2
heur147.gr,2936,4160168,2725,4
heur147.gr,2936,4160168,2726,2
heur147.gr,2936,4160168,2727,4
heur147.gr,2936,4160168,2728,4
heur147.gr,2936,4160168,2729,1
heur147.gr,2936,4160168,2730,5
heur147.gr,2936,4160168,2731,3
heur147.gr,2936,4160168,2732,4
heur147.gr,2936,4160168,2733,6
heur147.gr,2936,4160168,2734,2
heur147.gr,2936,4160168,2735,5
heur147.gr,2936,4160168,2736,3
heur147.gr,2936,4160168,2737,3
heur147.gr,2936,4160168,2738,2
heur147.gr,2936,4160168,2739,5
heur147.gr,2936,4160168,2740,3
heur147.gr,2936,4160168,2741,4
heur147.gr,2936,4160168,2742,3
heur147.gr,2936,4160168,2743,2
heur147.gr,2936,4160168,2744,2
heur147.gr,2936,4160168,2745,2
heur147.gr,2936,4160168,2746,5
heur147.gr,2936,4160168,2747,3
heur147.gr,2936,4160168,2748,5
heur147.gr,2936,4160168,2749,6
heur147.gr,2936,4160168,2750,1
heur147.gr,2936,4160168,2752,1
heur147.gr,2936,4160168,2753,4
heur147.gr,2936,4160168,2754,2
heur147.gr,2936,4160168,2755,2
heur147.gr,2936,4160168,2756,2
heur147.gr,2936,4160168,2757,4
heur147.gr,2936,4160168,2758,2
heur147.gr,2936,4160168,2759,3
heur147.gr,2936,4160168,2760,3
heur147.gr,2936,4160168,2761,5
heur147.gr,2936,4160168,2762,3
heur147.gr,2936,4160168,2763,1
heur147.gr,2936,4160168,2764,2
heur147.gr,2936,4160168,2765,3
